project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
angular.js,7807,0,0,1,0.01,15,1,1,1,0
angular.js,3518,0,0,0,0.27,0,0,0,0,1
angular.js,3408,0,0,1,62.95,2,1,11,6,0
angular.js,4647,0,0,1,1.21,0,0,1,1,1
angular.js,3566,0,0.03,24,1.91,6,1,286,217,0
angular.js,12470,0,0,0,98.04,0,0,0,0,1
angular.js,4187,0,0,1,5.66,0,1,2,2,0
angular.js,4253,0,0,1,0.32,0,1,4,5,0
angular.js,2760,0,0,1,12.35,1,1,5,4,0
angular.js,1758,0,0,1,15.63,1,0,9,1,1
angular.js,10819,0,0,1,279.01,0,0,3,2,1
angular.js,7319,0,0,0,0.1,2,0,0,0,0
angular.js,13575,0,0,2,361.93,0,0,28,1,1
angular.js,546,0,0.26,174,38.83,0,0,8136,5265,1
angular.js,4959,0,0,11,0.99,2,0,438,76,1
angular.js,6110,0,0,1,0.04,3,1,1,1,0
angular.js,12469,0,0,1,0.09,0,2,51,1,0
angular.js,5102,0,0,1,4.12,3,1,1,1,0
angular.js,10013,0,0,1,0.21,0,1,1,1,0
angular.js,12483,0,0.01,3,5.05,0,1,14,33,0
angular.js,15106,0,0.29,2,0.47,0,4,391,10,0
angular.js,10018,0,0,1,2.23,0,1,1,1,0
angular.js,2687,0,0,1,0.14,1,1,3,3,0
angular.js,8736,0,0.03,5,4.21,9,2,262,8,0
angular.js,3816,0,0,1,19.88,0,1,14,0,0
angular.js,1155,0,0,1,43.41,1,1,3,2,0
angular.js,14991,0,0,0,0.02,0,0,0,0,0
angular.js,2646,0,0,1,58.04,11,2,13,0,0
angular.js,12619,0,0.02,18,0.8,5,2,272,301,0
angular.js,929,0,0,0,226.12,0,0,0,0,1
angular.js,5678,0,0,1,0.01,1,1,1,1,0
angular.js,9324,0,0,1,1.77,0,1,2,2,0
angular.js,4312,0,0,0,0.05,2,0,0,0,0
angular.js,10179,0,0.09,2,0.07,0,1,8,3,0
angular.js,3724,0,0,1,12.99,0,2,10,5,0
angular.js,5922,0,0,1,0,0,0,50,37,1
angular.js,711,0,0.33,2,49.19,1,1,25,1,0
angular.js,5337,0,0.03,2,7.71,2,1,27,11,0
angular.js,11946,0,0.02,2,0.02,2,1,96,7,0
angular.js,5210,0,0,1,4.56,0,1,1,1,0
angular.js,3798,1,0.25,0,19.9,5,0,0,0,0
angular.js,12252,0,0,1,15.15,0,1,4,4,0
angular.js,13171,0,0.01,2,0.24,0,1,7,1,0
angular.js,10618,0,0.02,2,2.02,0,1,14,1,0
angular.js,8717,0,0.02,2,6.72,0,1,23,31,0
angular.js,10615,0,0,1,14.13,0,1,3,0,0
angular.js,7078,0,0,0,0.02,0,0,0,0,0
angular.js,7149,0,0,3,22.01,0,0,101,6,1
angular.js,4287,0,0,0,0.23,0,0,0,0,0
angular.js,8690,0,0,0,0,0,0,0,0,0
angular.js,10620,0,0.01,2,16.7,0,1,22,15,0
angular.js,3025,0,0,2,2.27,8,3,32,7,0
angular.js,16026,0,0,1,0.83,0,1,16,1,0
angular.js,3827,0,0,1,17.42,0,1,1,1,0
angular.js,4975,0,0,1,4.77,0,0,17,0,1
angular.js,11907,0,0.02,8,1.9,0,1,362,29,0
angular.js,3447,0,0,0,908.66,2,0,0,0,0
angular.js,3639,0,0.33,0,44.65,0,0,0,0,1
angular.js,14443,0,0,0,11.43,0,0,0,0,0
angular.js,5441,0,0,1,2.24,3,1,1,1,0
angular.js,10603,0,0,0,0.46,0,0,0,0,0
angular.js,8503,0,0,1,111.26,0,0,2,0,1
angular.js,13058,0,0.02,2,46.87,8,0,153,16,1
angular.js,6369,0,0,2,134.21,0,1,38,10,0
angular.js,15145,0,0,9,116.59,0,0,156,13,1
angular.js,4747,0,0,0,78.43,1,0,0,0,0
angular.js,2967,0,0,4,4.57,1,0,199,87,1
angular.js,6691,0,0.02,2,1.08,0,1,48,8,0
angular.js,1151,0,0,0,49.41,0,0,0,0,0
angular.js,6938,0,0,1,346.09,2,0,5,1,1
angular.js,9815,0,0,1,0.18,8,1,1,1,0
angular.js,1994,0,0,1,2.97,0,1,4,4,0
angular.js,13161,0,0,1,0.38,0,0,10,0,1
angular.js,14308,1,0.43,2,78.93,0,1,30,1,0
angular.js,13869,0,0.02,3,169.17,3,1,197,13,0
angular.js,965,0,0,2,110.13,0,2,22,4,0
angular.js,13901,0,0,1,0.68,0,1,3,2,0
angular.js,8203,0,0,1,106.27,18,1,3,3,0
angular.js,4295,0,0,0,37.08,0,0,0,0,0
angular.js,8757,0,0,1,9.08,0,0,2,0,1
angular.js,8540,0,0.02,14,19.42,0,2,269,59,0
angular.js,15752,1,0.26,2,0.37,1,1,13,8,0
angular.js,15625,0,0,1,0.03,0,0,1,1,1
angular.js,9358,0,0.26,2,1.01,4,1,84,9,0
angular.js,2541,0,0,1,0.65,10,1,1,1,0
angular.js,11628,0,0,2,45.31,5,1,162,3,0
angular.js,13904,0,0.02,1,0.42,1,1,1,1,0
angular.js,15664,1,0.4,2,0.08,0,1,1,26,0
angular.js,4801,0,0.25,5,0.06,0,3,210,38,0
angular.js,14085,0,0,1,105.13,0,1,5,0,0
angular.js,4687,0,0,0,0.04,0,1,4,4,0
angular.js,8694,0,0,1,0.05,1,1,2,0,0
angular.js,12165,0,0,1,30.56,4,1,1,1,0
angular.js,10363,0,0,1,0.09,0,1,0,1,0
angular.js,9099,0,0,1,0.08,0,1,2,1,0
angular.js,15310,0,0,1,0.01,0,1,3,3,0
angular.js,9677,0,0,52,0.02,0,1,271,271,0
angular.js,7754,0,0,2,3.18,0,5,41,11,0
angular.js,9011,0,0,1,0.03,0,1,2,2,0
angular.js,1871,0,0,1,0.05,0,1,1,1,0
angular.js,10511,0,0,0,0.49,0,0,0,0,0
angular.js,4965,0,0,0,5.21,0,0,0,0,1
angular.js,7272,0,0,1,24.08,0,3,2,0,0
