project,pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Nb_Comments,Nb_Commits,LC_added,LC_deleted,classes
zendframework,5957,0,0.75,0,32.74,0,0,0,0,0
zendframework,3029,0,0.55,1,0.08,0,1,1,1,0
zendframework,3371,0,0.2,0,13.94,7,0,0,0,0
zendframework,3414,1,0.73,0,0,0,0,0,0,0
zendframework,1058,1,0.5,0,5.93,0,0,0,0,0
zendframework,2327,1,0.41,1,3.17,0,2,1,1,0
zendframework,5783,1,0.83,4,0.74,0,2,26,1,0
zendframework,647,1,0.37,28,3.93,0,6,1669,379,0
zendframework,5718,0,0.33,0,11.07,0,0,0,0,1
zendframework,774,1,0.5,2,4.02,0,1,31,4,0
zendframework,2264,0,0,0,0.01,0,0,0,0,1
zendframework,1544,0,0.42,637,0.28,0,0,5416,4231,1
zendframework,3936,0,0.34,0,9.04,0,0,0,0,0
zendframework,2637,1,0.56,0,0.01,0,0,0,0,0
zendframework,1342,1,0.64,4,6.91,0,6,89,5,0
zendframework,3904,0,0,1,12.85,0,1,1,1,0
zendframework,310,0,0.27,0,24.07,1,0,0,0,0
zendframework,1417,1,0.75,0,0.07,0,0,0,0,0
zendframework,7348,0,0.43,0,3.75,1,0,0,0,0
zendframework,5401,0,0.39,3,3.42,0,2,7,7,0
zendframework,3987,0,0.14,1,5.02,0,3,1,1,0
zendframework,3879,0,0.55,9,16.59,7,0,750,12,1
zendframework,1867,1,0.83,155,0,0,1,0,18729,0
zendframework,2065,0,0.71,1,0.01,0,0,0,0,1
zendframework,4745,0,0.33,3,2.71,4,0,27,5,1
zendframework,4253,1,0.83,2,12.77,0,1,132,0,0
zendframework,4081,0,0.07,0,1.34,3,0,0,0,0
zendframework,4276,0,0.68,3,2.58,3,1,57,22,0
zendframework,3425,0,0,1,7.35,0,4,256,241,0
zendframework,5303,0,0.75,1,0.04,0,1,1,1,0
zendframework,6171,0,0,1,204.03,5,2,2,2,0
zendframework,1874,0,0.83,8,0.09,0,0,21,68,1
zendframework,3999,0,0.37,5,49.75,0,4,501,8,0
zendframework,4178,0,0.55,0,0.01,0,0,0,0,1
zendframework,2216,1,0.54,0,0.03,0,0,0,0,0
zendframework,989,1,0.44,0,3.8,0,0,0,0,0
zendframework,4514,1,0.42,2,1.32,0,1,16,0,0
zendframework,1899,0,0.7,2,0.3,0,0,29,1,1
zendframework,2929,0,0.53,2,0.06,0,0,2,2,1
zendframework,6628,0,0.39,2,96.9,0,2,10,8,0
zendframework,1896,0,0.55,4,0.77,0,0,163,0,1
zendframework,6900,0,0,1,0.85,0,1,1,1,0
zendframework,4534,1,0.25,0,0.02,0,0,0,0,0
zendframework,6966,0,0.49,1,1.86,7,1,64,19,0
zendframework,2765,0,0.23,1,0.07,0,0,1,1,1
zendframework,1497,1,0.44,0,0.01,0,0,0,0,0
zendframework,3110,1,0.54,0,38.54,0,0,0,0,0
zendframework,2201,0,0.25,59,1.02,3,5,345,807,0
zendframework,6050,1,0.39,7,0.02,0,1,7,7,0
zendframework,2229,0,0.17,0,22.06,0,0,0,0,1
zendframework,3538,0,0.43,0,0.19,0,0,0,0,1
zendframework,4741,0,0,5,0,0,0,50,13,1
zendframework,3088,0,0.43,0,13.68,5,0,0,0,1
zendframework,7086,0,0.18,0,3.97,0,0,0,0,0
zendframework,5108,0,0.37,13,39.4,0,0,163,59,1
zendframework,6424,0,0.38,44,142.12,4,277,1503,380,0
zendframework,4099,0,0.39,7,5.19,0,1,9,9,0
zendframework,4408,0,0.05,4,2.94,0,2,146,4,0
zendframework,1874,0,0.83,8,0.09,0,0,21,68,1
zendframework,343,0,0,0,11.01,0,0,0,0,0
zendframework,759,1,0.55,33,1.98,0,2,5086,0,0
zendframework,5340,0,0.4,1,0.02,1,0,7,1,1
zendframework,4068,0,0,2,13.28,1,3,7,0,0
zendframework,3983,0,0,2,6,0,0,58,20,1
zendframework,2710,0,0,2,1.25,0,1,64,2,0
zendframework,1882,1,0.83,1,0.01,0,1,1,1,0
zendframework,1757,1,0.29,0,0.13,0,0,0,0,0
zendframework,1365,1,0.87,3,11.56,0,1,122,1,0
zendframework,3464,0,0.18,1,0,1,1,4,4,0
zendframework,6570,0,0,5,196.08,7,6,161,4,0
zendframework,3552,0,0,0,0.05,1,0,0,0,0
zendframework,416,0,0.04,4,3.19,1,1,173,70,0
zendframework,2380,0,0.58,2,0.07,1,0,101,2,1
zendframework,4145,0,0.49,5,14.16,0,0,226,5,1
zendframework,3868,0,0,0,0.18,0,0,0,0,1
zendframework,6703,0,0.07,0,292.99,0,0,0,0,0
zendframework,3639,0,0.49,7,4.96,0,2,65,8,0
zendframework,803,0,0,0,3.19,1,0,0,0,0
zendframework,2033,0,0.61,0,0.15,8,0,0,0,0
zendframework,4102,0,0.41,3,4.97,0,2,7,11,0
zendframework,4769,0,0.32,0,187.35,5,0,0,0,0
zendframework,1452,1,0.75,0,5.88,0,0,0,0,0
zendframework,1623,1,0.68,6,1.61,0,1,13,12,0
