pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
15420,1,0.43,2,0.58,0,1,81,9,0
15419,0,0.26,287,1.46,0,146,20992,18054,0
15415,1,0.26,0,72.06,0,0,0,0,0
15414,0,0,1,0.03,1,1,2,0,0
15412,0,0.26,3,0,0,1,25,1,0
15407,0,0.4,17,6.03,0,3,62,21,0
15406,0,0.4,1,6.07,4,1,77,100,0
15405,0,0,1,88,0,1,6,1,0
15403,1,0.5,1,0.62,0,1,32,23,0
15401,0,0.26,3,1.04,0,2,56,30,0
15399,0,0.02,2,2.69,1,4,1132,4,0
15397,0,0,1,0.48,0,1,1,5,0
15395,0,0.02,2,0.7,0,1,158,54,0
15394,0,0.26,51,2.9,0,4,2361,443,0
15392,1,0.43,2,8.16,3,6,113,0,0
15391,0,0,0,0.02,0,0,0,0,0
15389,0,0.26,6,1.77,0,4,1170,1042,0
15385,1,0.26,17,4.59,7,2,637,410,0
15384,0,0,1,0.03,0,1,1,1,0
15383,0,0,1,0.45,0,1,1,1,0
15381,0,0.26,3,0.94,0,1,125,28,0
15378,0,0,1,0.01,3,1,1,1,0
15376,0,0,1,0.01,0,1,1,1,0
15375,0,0,1,6.3,0,1,3,3,0
15371,0,0,1,0.76,0,1,5,5,0
15367,0,0,0,33.74,0,0,0,0,0
15365,1,0.26,3,4.82,0,2,38,10,0
15362,0,0,1,0.53,0,1,10,0,0
15361,0,0,1,0.01,0,1,10,0,0
15360,1,0.5,1,0.01,1,1,1,1,0
15359,0,0.26,2,0.98,0,1,22,13,0
15358,1,0.43,1,1.94,0,1,17,3,0
15357,0,0,1,2.11,0,1,29,27,0
15352,0,0.4,2,1.1,0,1,4,2,0
15346,0,0.33,3,0.8,0,2,48,0,0
15345,1,0.43,8,21.98,0,2,1140,976,0
15344,0,0,1,0.28,0,1,1,1,0
15340,1,0.5,1,17.03,0,1,3,2,0
15339,0,0.4,14,1.64,0,1,0,0,0
15338,0,0,1,0.42,0,1,1,1,0
15337,0,0.24,1,0.41,0,1,0,1,0
15336,1,0.43,1,1.69,0,2,4,4,0
15328,0,0,0,0.55,4,0,0,0,0
15327,0,0,0,0.51,0,0,0,0,0
15326,1,0.67,1,3.89,0,1,2,0,0
15325,1,0.43,1,5.08,0,1,0,258,0
15324,0,0,1,26.31,0,1,1,0,0
15323,1,0.67,36,1.67,0,2,100,100,0
15318,1,0.26,1,0.04,10,1,6,1,0
15317,0,0,1,3.15,6,1,2,0,0
15316,0,0,0,0,0,0,0,0,0
15313,0,0,1,0.16,0,1,2,1,0
15311,1,0.26,4,1.84,4,2,3164,37,0
15310,0,0,1,0.01,0,1,3,3,0
15309,0,0,0,7.09,0,0,0,0,0
15307,0,0.02,1,0.06,0,1,1,1,0
15306,1,0.26,1,0.15,1,1,8,0,0
15305,0,0,1,0.22,0,1,1,1,0
15304,0,0,2,5.13,7,3,8,0,0
15302,0,0,1,0.17,0,1,2,1,0
15301,0,0.24,4,99.03,0,4,149,9,0
15300,0,0.24,1,0.33,0,1,48,1,0
15299,0,0,1,0.17,0,1,1,1,0
15298,0,0,2,0.99,0,5,34,1,0
15297,0,0,2,0,1,3,42,1,0
15291,0,0,1,0.02,6,1,1,1,0
15290,0,0,1,0.03,0,1,1,1,0
15289,1,0.43,2,0.36,0,1,14,1,0
15288,1,0.43,2,21.32,0,1,15,7,0
15287,1,0.4,4,2.01,0,1,26,77,0
15281,0,0.43,3,1.94,0,1,57,20,0
15280,1,0.43,1,0.15,0,1,7,0,0
15277,0,0,1,0.16,0,1,2,0,0
15276,1,0.24,1,14.36,0,1,7,11,0
15275,0,0.02,1,0.91,0,1,1,0,0
15274,0,0.24,3,102.92,0,1,26,3,0
15272,0,0,1,30.13,0,2,1,1,0
15269,1,0.43,3,3.09,0,1,56,5,0
15265,1,0.43,1,19.08,0,1,2,4,0
15264,0,0.02,2,5.75,0,5,280,132,0
15263,0,0.02,1,1.41,0,1,2,2,0
15251,0,0.07,2,0,6,9,390,129,0
15249,0,0.4,6,0.77,0,1,159,29,0
15248,0,0,0,0,0,0,0,0,0
15246,0,0.02,2,58.7,0,9,390,129,0
15243,0,0.07,3,59.72,10,1,300,0,0
15238,0,0.4,6,3.28,0,2,198,32,0
15237,0,0.4,8,2.78,0,5,104,30,0
15236,1,0.4,2,0.31,0,1,2,2,0
15235,1,0.43,2,7.58,0,2,11,3,0
15234,0,0.24,2,0.36,0,1,18,3,0
15231,1,0.14,1,0.49,0,1,7,19,0
15230,0,0.24,3,11.48,6,1,6,3,0
15229,0,0.02,5,2.35,0,3,911,17,0
15228,0,0.02,2,3.46,0,15,399,128,0
15225,0,0.26,18,145.81,0,3,158,6,0
15224,0,0,1,0.03,0,1,1,1,0
