fk_rails,pr_id,First_Status,FirstStatus,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes,Label
1,25963,1,Accepted,0.69,1,0.53,0,1,4,0,0,Non-Reopened
1,13626,0,Rejected,0,911,0,1,1058,6,24855,0,Non-Reopened
1,22363,1,Accepted,0.74,2,9.3,0,1,0,91,0,Non-Reopened
1,11728,0,Rejected,0,8,125.21,0,1,0,52,0,Non-Reopened
1,4370,1,Accepted,0.5,2,2.72,0,2,2,1,0,Non-Reopened
1,6981,0,Rejected,0.25,2,111.69,0,2,17,3,0,Non-Reopened
1,16153,0,Rejected,0.67,1,82.57,7,1,4,1,0,Non-Reopened
1,27560,0,Rejected,0.86,1,0.01,4,2,2,2,0,Non-Reopened
1,22353,1,Accepted,0.63,1,0.37,0,1,0,0,0,Non-Reopened
1,29399,0,Rejected,0,1,0,0,1,2,2,0,Non-Reopened
1,5702,1,Accepted,0.6,1,47.72,0,1,9,3,0,Non-Reopened
1,21253,1,Accepted,0.5,1,0.84,0,1,36,0,0,Non-Reopened
1,29027,1,Accepted,0.47,1,13.8,0,1,3,2,0,Non-Reopened
1,4195,1,Accepted,0.76,1,0.15,0,1,1,9,0,Non-Reopened
1,17942,1,Accepted,0.74,1,0.42,0,1,43,1,0,Non-Reopened
1,19610,1,Accepted,0.74,1,0,0,1,9,1,0,Non-Reopened
1,25112,0,Rejected,0,1,0.35,3,1,1,1,0,Non-Reopened
1,9188,0,Rejected,0,1,40.32,3,1,0,0,0,Non-Reopened
1,8816,0,Rejected,0.25,3,0.01,0,1,0,3,0,Non-Reopened
1,24358,0,Rejected,0,0,0.01,2,2,1,1,0,Non-Reopened
1,25522,1,Accepted,0.86,3,192.6,0,1,24,20,0,Non-Reopened
1,15082,1,Accepted,0.88,1,0.22,0,1,13,30,0,Non-Reopened
1,23952,1,Accepted,0.86,1,1.72,0,1,19,1,0,Non-Reopened
1,16267,1,Accepted,0.79,3,0.13,0,1,11,0,0,Non-Reopened
1,28042,1,Accepted,0.86,2,4.92,0,1,8,4,0,Non-Reopened
1,12900,1,Accepted,0.6,2,0.01,0,1,0,0,0,Non-Reopened
1,5096,1,Accepted,0.25,2,0.19,0,2,7,19,0,Non-Reopened
1,25816,1,Accepted,0.7,6,1,0,1,35,29,0,Non-Reopened
1,21841,1,Accepted,0.74,4,31.18,0,1,1,7,0,Non-Reopened
1,16825,1,Accepted,0.75,4,1.83,0,1,5,6,0,Non-Reopened
1,23324,0,Rejected,0.59,16,2.03,16,2,1,6,0,Non-Reopened
1,28049,1,Accepted,0.5,1,0.47,0,1,1,1,0,Non-Reopened
1,3634,1,Accepted,0.5,2,1.56,0,2,0,6,0,Non-Reopened
1,11624,0,Rejected,0.17,3,128.4,0,1,40,4,0,Non-Reopened
1,24910,0,Rejected,0.59,3,0.79,5,1,6,6,0,Non-Reopened
1,3868,0,Rejected,0.43,0,142.13,0,0,0,0,0,Non-Reopened
1,18848,1,Accepted,0.86,2,0.15,0,1,50,3,0,Non-Reopened
1,2997,1,Accepted,0.79,2,0.01,0,1,1,27,0,Non-Reopened
1,7030,1,Accepted,0.75,1,0.01,0,1,1,18,0,Non-Reopened
1,4563,1,Accepted,0.79,1,2.82,0,1,3,0,0,Non-Reopened
1,2227,0,Rejected,0,2,148.78,11,1,30,0,0,Non-Reopened
1,18793,0,Rejected,0.25,2,13.88,0,1,0,1,0,Non-Reopened
1,17978,1,Accepted,0.75,3,24.3,0,1,45,4,0,Non-Reopened
1,23821,1,Accepted,0.8,1,0.08,0,1,4,10,0,Non-Reopened
1,11203,1,Accepted,0.68,35,0.83,0,1,10,16,0,Non-Reopened
1,2524,1,Accepted,0.25,1,8.21,0,1,15,1,0,Non-Reopened
1,11539,0,Rejected,0.3,1,0.72,4,1,58,1,0,Non-Reopened
1,23210,1,Accepted,0.5,1,1.79,0,1,2,0,0,Non-Reopened
1,23118,0,Rejected,0.78,1,2.41,4,1,2,0,0,Non-Reopened
1,8385,1,Accepted,0.84,0,0.01,0,0,33,0,0,Non-Reopened
1,16097,1,Accepted,0.58,0,0.08,0,0,46,0,0,Non-Reopened
1,20748,1,Accepted,0.79,4,4.09,0,1,61,4,0,Non-Reopened
1,376,0,Rejected,0.76,1,0,1,1,24,1,0,Non-Reopened
1,148,0,Rejected,0.13,2,3.13,0,2,2,2,0,Non-Reopened
1,90,0,Rejected,0,0,4.56,0,0,4,0,0,Non-Reopened
1,13346,1,Accepted,0.78,4,0.4,0,1,1,47,0,Non-Reopened
1,3477,1,Accepted,0.25,2,0.14,0,1,24,1,0,Non-Reopened
1,5380,1,Accepted,0.2,2,0.98,0,1,120,1,0,Non-Reopened
1,24054,1,Accepted,0.86,5,7.05,0,1,22,22,0,Non-Reopened
1,28600,1,Accepted,0.88,1,0.03,0,1,2,2,0,Non-Reopened
1,23112,1,Accepted,0.86,1,0.01,0,1,2,6,0,Non-Reopened
1,25294,1,Accepted,0.67,1,0.78,0,1,2,2,0,Non-Reopened
1,6386,1,Accepted,0.81,7,11.92,0,1,1,33,0,Non-Reopened
1,14529,1,Accepted,0.5,3,3.4,0,2,28,6,0,Non-Reopened
1,13,1,Accepted,0.28,9,0.8,0,4,4,12,0,Non-Reopened
1,514,0,Rejected,0,0,0.2,3,0,0,0,0,Non-Reopened
1,15359,1,Accepted,0.6,1,0.31,0,1,5,1,0,Non-Reopened
1,11407,0,Rejected,0,0,279.61,0,0,41,0,0,Non-Reopened
1,25178,0,Rejected,0.22,1,7.4,4,1,1,1,0,Non-Reopened
1,3457,0,Rejected,0.36,2,443.29,12,1,1,3,0,Non-Reopened
1,15005,0,Rejected,0.5,5,0.46,1,1,1,2,0,Non-Reopened
1,10027,0,Rejected,0.5,4,0.04,2,1,6,52,0,Non-Reopened
1,7066,1,Accepted,0.5,1,0.21,0,1,16,1,0,Non-Reopened
1,14002,0,Rejected,0.57,10,0.29,1,1,9,82,0,Non-Reopened
1,6992,1,Accepted,0.81,4,0.56,0,1,0,14,0,Non-Reopened
1,14798,1,Accepted,0.6,1,0,0,1,33,1,0,Non-Reopened
1,1332,0,Rejected,0.67,0,0,1,0,0,0,0,Non-Reopened
1,27327,0,Rejected,0,553,0.03,0,556,12498,8259,0,Non-Reopened
1,1659,0,Rejected,0.14,3,0.42,2,1,0,14,0,Non-Reopened
1,26729,1,Accepted,0.64,2,0.41,0,2,6,8,0,Non-Reopened
1,2203,1,Accepted,0.86,1,0,0,1,2,2,0,Non-Reopened
1,25234,0,Rejected,0.86,2,0.32,3,1,2,1,0,Non-Reopened
1,15011,0,Rejected,0.79,2,0.01,0,1,22,22,0,Non-Reopened
1,1268,1,Accepted,0.77,0,0,0,0,29,0,0,Non-Reopened
1,28157,1,Accepted,0.79,5,0.07,0,2,58,3,0,Non-Reopened
1,9750,0,Rejected,0,2,0.37,3,2,21,8,0,Non-Reopened
1,2589,1,Accepted,0.87,1,0.05,0,1,0,31,0,Non-Reopened
1,11339,1,Accepted,0.86,1,0.04,0,1,5,1,0,Non-Reopened
1,11620,1,Accepted,0.33,1,0.45,0,1,9,1,0,Non-Reopened
1,22156,1,Accepted,0.74,1,0.02,0,1,96,1,0,Non-Reopened
1,2371,1,Accepted,0.4,1,0.04,0,1,5,2,0,Non-Reopened
1,22660,1,Accepted,0.93,1,0.14,0,1,1,1,0,Non-Reopened
1,5595,1,Accepted,0.79,1,0.01,0,1,1,2,0,Non-Reopened
1,14916,1,Accepted,0.25,2,0.98,0,1,112,7,0,Non-Reopened
1,13126,1,Accepted,0.78,1,0.05,0,1,9,18,0,Non-Reopened
1,17737,1,Accepted,0.74,2,0.26,0,1,16,5,0,Non-Reopened
1,18589,1,Accepted,0.86,1,17.9,0,1,1,2,0,Non-Reopened
1,20141,0,Rejected,0.5,2,0.01,1,1,18,1,0,Non-Reopened
1,22125,1,Accepted,0.47,5,0.16,0,1,22,3,0,Non-Reopened
1,21999,1,Accepted,0.79,4,0.02,0,1,1,8,0,Non-Reopened
1,12703,1,Accepted,0.67,3,16.39,0,1,0,2,0,Non-Reopened
1,6902,1,Accepted,0.84,0,0,0,0,33,0,0,Non-Reopened
1,27507,1,Accepted,0.86,1,0.42,0,1,3,3,0,Non-Reopened
1,15319,0,Rejected,0.33,4,0.57,11,1,90,2,0,Non-Reopened
1,19481,1,Accepted,0.67,2,0.21,0,1,1,1,0,Non-Reopened
1,1979,1,Accepted,0.66,0,0.01,0,0,1,0,0,Non-Reopened
1,23067,1,Accepted,0.86,3,0.74,0,1,1,24,0,Non-Reopened
1,4437,0,Rejected,0,1,8.65,2,2,5,2,0,Non-Reopened
1,7201,0,Rejected,0,522,0.01,0,921,0,2460,0,Non-Reopened
1,12870,1,Accepted,0.67,1,0.03,0,1,4,1,0,Non-Reopened
1,1161,1,Accepted,0.79,4,0.25,0,2,36,4,0,Non-Reopened
1,8319,1,Accepted,0.67,1,0.14,0,1,21,1,0,Non-Reopened
1,13723,1,Accepted,0.43,2,1.07,0,1,23,0,0,Non-Reopened
1,11291,0,Rejected,0.79,1,0,0,1,0,5,0,Non-Reopened
1,26792,1,Accepted,0.78,2,0.01,0,1,67,27,0,Non-Reopened
1,22693,1,Accepted,0.74,1,2.46,0,1,0,1,0,Non-Reopened
1,26131,1,Accepted,0.67,2,0.03,0,1,9,2,0,Non-Reopened
1,8855,1,Accepted,0.64,3,1.42,0,1,18,2,0,Non-Reopened
1,5117,1,Accepted,0.87,1,3.85,0,2,26,17,0,Non-Reopened
1,14446,0,Rejected,0,1,0.62,5,1,0,1,0,Non-Reopened
1,16493,1,Accepted,0.6,1,0.19,0,1,0,1,0,Non-Reopened
1,8222,1,Accepted,0.78,2,0.26,0,1,44,1,0,Non-Reopened
1,25572,1,Accepted,0.8,1,0.06,0,1,2,2,0,Non-Reopened
1,14535,1,Accepted,0.67,1,0.05,0,1,100,1,0,Non-Reopened
1,11690,0,Rejected,0.72,3,16.95,3,1,0,2,0,Non-Reopened
1,25167,0,Rejected,0,2,292.1,3,2,13,0,0,Non-Reopened
1,14413,1,Accepted,0.81,1,0.29,0,1,11,0,0,Non-Reopened
1,8161,1,Accepted,0.79,1,0,0,1,13,1,0,Non-Reopened
1,5163,1,Accepted,0.81,1,0,0,1,12,6,0,Non-Reopened
1,28077,1,Accepted,0.71,4,147.09,0,4,11,5,0,Non-Reopened
1,25328,0,Rejected,0.77,2,40.28,0,1,2,2,0,Non-Reopened
1,15888,0,Rejected,0,1,63.92,2,2,2,16,0,Non-Reopened
1,18163,1,Accepted,0.93,0,0.03,0,0,12,0,0,Non-Reopened
1,28437,0,Rejected,0,4,3.8,1,2,36,11,0,Non-Reopened
1,22226,1,Accepted,0.5,3,0,0,1,1,3,0,Non-Reopened
1,27719,1,Accepted,0.6,1,0.01,0,1,22,3,0,Non-Reopened
1,23168,1,Accepted,0.86,5,10.24,0,1,3,21,0,Non-Reopened
1,24344,1,Accepted,0.71,1,0,0,1,2,2,0,Non-Reopened
1,6854,0,Rejected,0,1,144.74,3,1,42,0,0,Non-Reopened
1,12338,1,Accepted,0.82,1,2.03,0,1,35,3,0,Non-Reopened
1,27185,1,Accepted,0.86,1,11.78,0,1,1,1,0,Non-Reopened
1,9883,1,Accepted,0.86,1,0.2,0,2,1,9,0,Non-Reopened
1,22009,0,Rejected,0.86,1,2.12,6,1,14,0,0,Non-Reopened
1,13739,0,Rejected,0,0,0.03,1,0,11,0,0,Non-Reopened
1,23255,0,Rejected,0.4,1,0,0,1,12,1,0,Non-Reopened
1,7349,1,Accepted,0.86,1,0.05,0,1,0,3,0,Non-Reopened
1,13260,1,Accepted,0.86,1,0.05,0,1,16,6,0,Non-Reopened
1,20257,1,Accepted,0.86,1,24.48,0,1,0,0,0,Non-Reopened
1,24538,0,Rejected,0,0,0.01,3,0,0,0,0,Non-Reopened
1,378,1,Accepted,0.33,2,0.01,0,1,0,8,0,Non-Reopened
1,143,0,Rejected,0.4,0,17.15,0,0,35,0,0,Non-Reopened
1,25862,1,Accepted,0.86,1,30.87,0,1,12,6,0,Non-Reopened
1,23616,1,Accepted,0.23,4,12.72,0,1,23,21,0,Non-Reopened
1,7438,1,Accepted,0.86,2,0.28,0,1,18,3,0,Non-Reopened
1,26205,1,Accepted,0.25,3,4.82,0,1,16,0,0,Non-Reopened
1,14795,1,Accepted,0.67,1,0.01,0,1,9,1,0,Non-Reopened
1,563,1,Accepted,0.33,0,6.99,0,0,40,0,0,Non-Reopened
1,6373,1,Accepted,0.66,1,0,0,1,14,1,0,Non-Reopened
1,24184,1,Accepted,0.93,1,0.01,0,1,4,3,0,Non-Reopened
1,5289,1,Accepted,0.85,6,2.51,0,2,2,8,0,Non-Reopened
1,13514,1,Accepted,0.6,1,0.05,0,1,3,1,0,Non-Reopened
1,26876,1,Accepted,0.93,1,0.02,0,1,4,1,0,Non-Reopened
1,13208,0,Rejected,0.47,2,0.38,2,1,7,6,0,Non-Reopened
1,11180,1,Accepted,0.79,1,0.84,0,1,43,20,0,Non-Reopened
1,24851,1,Accepted,0.59,1,0.13,0,1,3,3,0,Non-Reopened
1,23124,1,Accepted,0.78,3,0.01,0,1,62,5,0,Non-Reopened
1,29396,1,Accepted,0.75,0,0,0,0,0,0,0,Non-Reopened
1,25927,1,Accepted,0.93,1,164.72,0,1,0,5,0,Non-Reopened
1,23458,1,Accepted,0.86,4,0.18,0,1,1,14,0,Non-Reopened
1,17963,1,Accepted,0.81,1,0.03,0,1,4,3,0,Non-Reopened
1,19939,1,Accepted,0.63,1,0.27,0,1,14,10,0,Non-Reopened
1,11254,1,Accepted,0.81,0,0.01,0,0,1,0,0,Non-Reopened
1,9859,0,Rejected,0.33,4,14.69,3,2,10,2,0,Non-Reopened
1,19668,1,Accepted,0.93,0,0.08,0,0,1,0,0,Non-Reopened
1,26883,1,Accepted,0.93,2,0.11,0,1,5,0,0,Non-Reopened
1,24806,1,Accepted,0.78,1,4.01,0,1,1,1,0,Non-Reopened
1,7113,0,Rejected,0,4,69.74,4,2,15,0,0,Non-Reopened
1,25543,1,Accepted,0.5,6,0.06,0,1,364,63,0,Non-Reopened
1,27535,1,Accepted,0.93,1,0.05,0,1,4,0,0,Non-Reopened
1,29167,1,Accepted,0.9,1,2.69,0,1,0,14,0,Non-Reopened
1,12282,0,Rejected,0,6,81.43,0,2,92,1,0,Non-Reopened
1,22694,0,Rejected,0,1,0.01,0,2,1,66,0,Non-Reopened
1,19992,1,Accepted,0.7,3,170.36,0,1,3,4,0,Non-Reopened
1,24090,1,Accepted,0.65,1,0,0,1,8,6,0,Non-Reopened
1,8978,1,Accepted,0.67,0,2.17,0,0,2,0,0,Non-Reopened
1,3718,1,Accepted,0.9,2,0.17,0,1,0,1,0,Non-Reopened
1,13916,0,Rejected,0,0,0.02,1,0,29,0,0,Non-Reopened
1,25008,1,Accepted,0.43,1,0.71,0,1,3,1,0,Non-Reopened
1,15999,1,Accepted,0.87,1,0.25,0,1,7,0,0,Non-Reopened
1,5910,1,Accepted,0.67,3,16.3,0,1,0,40,0,Non-Reopened
1,21246,0,Rejected,0.78,1,0.16,1,1,1,2,0,Non-Reopened
1,20778,1,Accepted,0.79,1,1.71,0,1,0,0,0,Non-Reopened
1,14679,1,Accepted,0.5,1,0.02,0,1,0,1,0,Non-Reopened
1,15726,1,Accepted,0.84,8,215.04,0,1,29,8,0,Non-Reopened
1,14400,1,Accepted,0.83,2,4.7,0,1,20,6,0,Non-Reopened
1,3892,1,Accepted,0.86,3,56.84,0,1,0,3,0,Non-Reopened
1,17252,1,Accepted,0.63,1,0.21,0,1,11,1,0,Non-Reopened
1,19489,0,Rejected,0.63,0,7.97,0,0,13,0,0,Non-Reopened
1,28555,1,Accepted,0.78,1,0,0,1,2,2,0,Non-Reopened
1,22399,1,Accepted,0.75,1,0.04,0,1,7,4,0,Non-Reopened
1,2974,1,Accepted,0.75,0,0.07,0,0,22,0,0,Non-Reopened
1,20190,1,Accepted,0.86,2,0.06,0,1,34,1,0,Non-Reopened
1,20056,1,Accepted,0.44,4,0.27,0,2,22,10,0,Non-Reopened
1,7745,0,Rejected,0,1,756.23,0,2,97,3,0,Non-Reopened
1,7262,1,Accepted,0.66,4,0.09,0,3,19,25,0,Non-Reopened
1,22705,1,Accepted,0.67,0,29.29,0,0,1,0,0,Non-Reopened
1,6076,1,Accepted,0.86,1,0.06,0,1,23,1,0,Non-Reopened
1,18776,1,Accepted,0.87,1,0,0,1,12,42,0,Non-Reopened
1,9824,0,Rejected,0.5,1,0.29,0,3,5,2,0,Non-Reopened
1,24822,0,Rejected,0,1,0.02,3,1,1,1,0,Non-Reopened
1,23011,1,Accepted,0.67,3,165.62,0,1,6,7,0,Non-Reopened
1,1770,1,Accepted,0.86,1,0.09,0,1,0,3,0,Non-Reopened
1,2185,1,Accepted,0.76,2,1.62,0,1,1,3,0,Non-Reopened
1,312,0,Rejected,0.78,0,0,0,0,1,0,0,Non-Reopened
1,24729,1,Accepted,0.67,1,0.04,0,1,2,0,0,Non-Reopened
1,18627,1,Accepted,0.67,3,7.81,0,1,10,3,0,Non-Reopened
1,4235,1,Accepted,0.76,1,0.03,0,1,1,1,0,Non-Reopened
1,15352,1,Accepted,0.84,1,0.01,0,1,19,0,0,Non-Reopened
1,25161,1,Accepted,0.64,38,81.23,0,4,103,104,0,Non-Reopened
1,8502,1,Accepted,0.86,1,0,0,1,24,1,0,Non-Reopened
1,1191,1,Accepted,0.86,4,0.03,0,1,0,4,0,Non-Reopened
1,16057,1,Accepted,0.79,6,1.86,0,1,82,9,0,Non-Reopened
1,3832,1,Accepted,0.86,1,0,0,1,3,1,0,Non-Reopened
1,28311,0,Rejected,0,1,0.11,1,1,1,0,0,Non-Reopened
1,8228,0,Rejected,0.87,1,0.85,0,1,3,0,0,Non-Reopened
1,9758,1,Accepted,0.78,1,0.18,0,1,26,2,0,Non-Reopened
1,7990,1,Accepted,0.45,1,0,0,1,0,1,0,Non-Reopened
1,6153,1,Accepted,0.88,8,0,0,3,54,23,0,Non-Reopened
1,29092,1,Accepted,0.91,30,3.09,0,42,431,116,0,Non-Reopened
1,22952,1,Accepted,0.33,1,0,0,1,1,1,0,Non-Reopened
1,6645,1,Accepted,0.79,13,0.13,0,4,1,36,0,Non-Reopened
1,15129,0,Rejected,0.82,1,0,1,1,1,1,0,Non-Reopened
1,18126,1,Accepted,0.5,0,0.02,0,0,0,0,0,Non-Reopened
1,12291,0,Rejected,0.8,1,504.91,5,1,0,2,0,Non-Reopened
1,19147,1,Accepted,0.79,3,1.49,0,1,1,3,0,Non-Reopened
1,14757,1,Accepted,0.43,5,7.69,0,1,39,6,0,Non-Reopened
1,27994,0,Rejected,0,3,132.66,0,1,18,14,0,Non-Reopened
1,10472,1,Accepted,0.86,4,0.06,0,1,0,14,0,Non-Reopened
1,22107,0,Rejected,0,1,0.75,2,1,44,0,0,Non-Reopened
1,16440,1,Accepted,0.83,1,0.33,0,1,1,4,0,Non-Reopened
1,2381,1,Accepted,0.87,1,0.02,0,1,0,1,0,Non-Reopened
1,15737,1,Accepted,0.6,1,0.03,0,1,0,0,0,Non-Reopened
1,7397,1,Accepted,0.76,4,16.88,0,1,11,3,0,Non-Reopened
1,7942,1,Accepted,0.67,2,0.16,0,1,17,1,0,Non-Reopened
1,19689,0,Rejected,0.13,0,1.77,6,0,12,0,0,Non-Reopened
1,26271,1,Accepted,0.69,1,0.25,0,1,20,0,0,Non-Reopened
1,12729,1,Accepted,0.86,2,0.11,0,1,6,2,0,Non-Reopened
1,9744,0,Rejected,0.79,0,1.17,1,0,15,0,0,Non-Reopened
1,27692,1,Accepted,0.93,2,1.39,0,1,5,2,0,Non-Reopened
1,23508,1,Accepted,0.65,2,1.96,0,1,2,0,0,Non-Reopened
1,6036,1,Accepted,0.88,4,1.28,0,3,28,8,0,Non-Reopened
1,8786,1,Accepted,0.76,31,0.21,0,1,9,230,0,Non-Reopened
1,20393,1,Accepted,0.74,1,0.02,0,1,0,1,0,Non-Reopened
1,10568,1,Accepted,0.76,1,0,0,1,1,5,0,Non-Reopened
1,20596,1,Accepted,0.65,1,0.04,0,1,16,1,0,Non-Reopened
1,10290,1,Accepted,0.36,0,0.1,0,0,3,0,0,Non-Reopened
1,12314,1,Accepted,0.82,1,1.02,0,1,5,0,0,Non-Reopened
1,8595,1,Accepted,0.79,1,0,0,1,2,1,0,Non-Reopened
1,12193,1,Accepted,0.86,19,0.01,0,11,0,41,0,Non-Reopened
1,515,1,Accepted,0.78,0,0.18,0,0,10,0,0,Non-Reopened
1,2737,0,Rejected,0,2,210.18,0,1,3,0,0,Non-Reopened
1,9485,1,Accepted,0.67,3,0.11,0,1,12793,1,0,Non-Reopened
1,15570,0,Rejected,0.6,2,455.94,0,1,198,0,0,Non-Reopened
1,5119,1,Accepted,0.81,1,1,0,1,1,0,0,Non-Reopened
1,19326,0,Rejected,0,1,1.17,0,2,183,18,0,Non-Reopened
1,1324,1,Accepted,0.67,0,0.01,0,0,3,0,0,Non-Reopened
1,5751,1,Accepted,0.85,3,0.05,0,2,3,2,0,Non-Reopened
1,6936,1,Accepted,0.5,4,83.82,0,3,6,2,0,Non-Reopened
1,22303,0,Rejected,0.86,5,60.71,6,2,1,5,0,Non-Reopened
1,21489,0,Rejected,0.72,1,0,1,1,8,1,0,Non-Reopened
1,27836,1,Accepted,0.86,6,3.05,0,1,41,5,0,Non-Reopened
1,3598,0,Rejected,0.82,0,0.12,2,0,64,0,0,Non-Reopened
1,17285,1,Accepted,0.75,0,0.01,0,0,0,0,0,Non-Reopened
1,17867,1,Accepted,0.83,2,0.83,0,1,8,1,0,Non-Reopened
1,6916,0,Rejected,0,2,53.9,0,4,1,6,0,Non-Reopened
1,18925,0,Rejected,0.29,1,0.06,0,1,9691,1,0,Non-Reopened
1,25015,1,Accepted,0.33,1,0,0,1,4,0,0,Non-Reopened
1,4661,1,Accepted,0.43,0,0.09,0,0,1,0,0,Non-Reopened
1,20131,1,Accepted,0.65,1,0.03,0,1,1,1,0,Non-Reopened
1,6607,1,Accepted,0.56,1,0.17,0,1,1,2,0,Non-Reopened
1,8992,0,Rejected,0.29,0,0,0,0,13,0,0,Non-Reopened
1,17773,1,Accepted,0.79,2,0.08,0,1,45283,2,0,Non-Reopened
1,18917,1,Accepted,0.5,3,6.04,0,1,1,1,0,Non-Reopened
1,12959,1,Accepted,0.5,1,0.01,0,1,1,1,0,Non-Reopened
1,19143,0,Rejected,0.22,1,0.01,2,1,5,3,0,Non-Reopened
1,4036,1,Accepted,0.88,0,0.01,0,0,6,0,0,Non-Reopened
1,25431,1,Accepted,0.86,2,11.92,0,1,10,1,0,Non-Reopened
1,28960,0,Rejected,0.33,1,0.01,2,1,4,2,0,Non-Reopened
1,11213,1,Accepted,0.81,0,0.29,0,0,1,0,0,Non-Reopened
1,24389,0,Rejected,0,328,0,0,341,10857,4938,0,Non-Reopened
1,1200,0,Rejected,0.33,1,341.66,9,2,3,1,0,Non-Reopened
1,2621,1,Accepted,0.5,1,218.06,0,4,0,1,0,Non-Reopened
1,7111,0,Rejected,0,3,0.05,0,1,3,0,0,Non-Reopened
1,8500,1,Accepted,0.87,4,0.57,0,1,1,1,0,Non-Reopened
1,11371,1,Accepted,0.86,3,0,0,3,0,3,0,Non-Reopened
1,490,1,Accepted,0.87,1,0.06,0,1,0,1,0,Non-Reopened
1,8890,1,Accepted,0.64,3,0.05,0,1,0,2,0,Non-Reopened
1,22131,1,Accepted,0.74,2,2.48,0,1,3,80,0,Non-Reopened
1,2855,1,Accepted,0.86,3,0.08,0,1,65,1,0,Non-Reopened
1,6874,1,Accepted,0.75,2,13.64,0,1,1,0,0,Non-Reopened
1,16774,1,Accepted,0.67,1,0,0,1,1,3,0,Non-Reopened
1,4340,1,Accepted,0.85,26,0.14,0,4,5,66,0,Non-Reopened
1,5219,1,Accepted,0.5,3,0.15,0,1,0,4,0,Non-Reopened
1,7611,0,Rejected,0,3,0.75,5,1,14,3,0,Non-Reopened
1,28154,1,Accepted,0.73,3,20.98,0,2,43,3,0,Non-Reopened
1,19369,0,Rejected,0,29,0.01,1,1,8,64,0,Non-Reopened
1,5153,1,Accepted,0.86,5,68.46,0,6,0,9,0,Non-Reopened
1,1117,1,Accepted,0.78,0,0.32,0,0,0,0,0,Non-Reopened
1,5024,1,Accepted,0.88,2,0,0,2,35,46,0,Non-Reopened
1,8976,1,Accepted,0.87,1,0.01,0,1,0,1,0,Non-Reopened
1,15629,1,Accepted,0.79,4,47.92,0,1,59,66,0,Non-Reopened
1,18276,1,Accepted,0.93,0,0.01,0,0,36,0,0,Non-Reopened
1,4381,0,Rejected,0.9,22,32.19,4,2,1,47,0,Non-Reopened
1,3977,0,Rejected,0.67,2,85.67,7,1,9,1,0,Non-Reopened
1,17221,1,Accepted,0.5,2,0.1,0,1,509,1,0,Non-Reopened
1,20797,1,Accepted,0.82,6,163.85,0,1,5,14,0,Non-Reopened
1,21798,0,Rejected,0,1,0.01,3,1,64,1,0,Non-Reopened
1,18769,1,Accepted,0.79,2,0.24,0,1,0,2,0,Non-Reopened
1,13174,0,Rejected,0,8,31.81,12,1,2,6,0,Non-Reopened
1,23980,1,Accepted,0.82,32,0.34,0,1,9,213,0,Non-Reopened
1,26181,1,Accepted,0.43,1,0,0,1,4,0,0,Non-Reopened
1,22938,1,Accepted,0.5,2,0,0,1,0,1,0,Non-Reopened
1,29454,1,Accepted,0.86,3,4.81,0,2,46,51,0,Non-Reopened
1,7116,0,Rejected,0,2,0.06,3,1,39,2,0,Non-Reopened
1,19760,0,Rejected,0,2,0,1,1,0,33,0,Non-Reopened
1,8156,1,Accepted,0.57,3,127.16,0,2,5,1,0,Non-Reopened
1,14683,0,Rejected,0,2,1.01,0,1,100,3,0,Non-Reopened
1,22704,1,Accepted,0.44,3,0.52,0,1,6,4,0,Non-Reopened
1,13660,0,Rejected,0.2,1,0.17,2,1,10,0,0,Non-Reopened
1,15960,0,Rejected,0.75,3,11.1,0,1,25,15,0,Non-Reopened
1,21259,0,Rejected,0.59,0,0.01,1,0,1,0,0,Non-Reopened
1,16078,1,Accepted,0.83,1,0.53,0,1,1,2,0,Non-Reopened
1,17024,1,Accepted,0.36,2,2.45,0,1,17,14,0,Non-Reopened
1,23956,1,Accepted,0.67,1,0.13,0,1,6,5,0,Non-Reopened
1,13601,1,Accepted,0.67,21,390.11,0,1,2,67,0,Non-Reopened
1,11757,1,Accepted,0.5,1,0.11,0,1,0,4,0,Non-Reopened
1,10090,1,Accepted,0.78,2,0.05,0,1,0,3,0,Non-Reopened
1,18974,0,Rejected,0,4,5.93,1,1,3,4,0,Non-Reopened
1,8165,1,Accepted,0.86,2,0.15,0,1,32,2,0,Non-Reopened
1,16534,1,Accepted,0.85,1,0,0,1,149,0,0,Non-Reopened
1,15,0,Rejected,0.28,2,0.42,0,2,41,6,0,Non-Reopened
1,11351,1,Accepted,0.72,1,1.48,0,1,3,1,0,Non-Reopened
1,28531,1,Accepted,0.77,1,0.06,0,1,1,0,0,Non-Reopened
1,18272,1,Accepted,0.86,1,0.3,0,1,23,1,0,Non-Reopened
1,24706,1,Accepted,0.86,1,0.07,0,1,1,3,0,Non-Reopened
1,12909,0,Rejected,0.33,1,1,2,2,74,1,0,Non-Reopened
1,21952,1,Accepted,0.73,0,0.03,0,0,0,0,0,Non-Reopened
1,13257,1,Accepted,0.5,0,0.01,0,0,1,0,0,Non-Reopened
1,16843,0,Rejected,0.5,1,0,0,2,0,1,0,Non-Reopened
1,3057,1,Accepted,0.86,1,0.46,0,1,5,3,0,Non-Reopened
1,14847,0,Rejected,0,3,51.03,5,1,132,2,0,Non-Reopened
1,6614,1,Accepted,0.83,11,44.74,0,1,13,74,0,Non-Reopened
