pr_id,First_Status,Reputation,Changed_file,Evaluation_time,Num_Comments_before_Closed,Num_commits_before_Closed,Num_lines_added,Num_lines_deleted,classes
6490,0,0.01,0,155.03,0,0,0,0,0
4721,0,0.94,327,0.04,0,0,20893,17026,1
7947,0,0.5,0,7.83,0,0,0,0,1
12068,1,0.6,22,0.22,0,3,519,97,0
2446,1,0.97,2,0,0,2,13,11,0
5516,1,0.57,1,0,0,1,75,0,0
11840,1,0.94,1,0.02,0,1,1,1,0
7750,0,0.5,3,275.31,0,11,118,2,0
6938,0,0.5,1,0.81,0,0,1,1,1
12018,1,0.64,1,0,0,1,16,0,0
333,0,0,1,0,0,0,2,2,1
6086,0,0.64,3,0,0,0,0,51,1
17825,1,0.5,1,5.24,0,2,6,4,0
14385,0,0,1,8.62,0,1,9,0,0
14272,0,0.64,14,0,0,1,70,470,0
15003,1,0.94,1,0.28,0,1,4,2,0
758,1,0.95,1,0,0,1,2,2,0
7795,0,0.89,18,0,0,0,660,57,1
22,1,0.95,365,1.95,0,6,28740,500,0
14200,0,0.85,27,0.13,1,0,60,32,1
4190,0,0.64,1,0,0,0,1,1,1
6760,1,0.57,1,0.04,0,2,7,10,0
8902,0,0.84,1,34.89,0,0,1,1,1
16025,1,0.99,24,0.46,0,1,34,34,0
14604,1,0.97,1,0.03,0,1,4,0,0
3886,0,0,7,0.01,0,0,203,15,1
10528,1,0.85,90,0.24,0,10,74,27436,0
9889,1,0.94,1,0.17,0,1,1,5,0
2108,0,0.5,1,0.57,0,0,20,16,1
12363,1,0.89,3,1,0,8,6,7,0
13086,1,0.94,1,0,0,1,5,5,0
5169,1,0.92,1,0,0,1,4947,4080,0
14068,1,0.85,2,3.4,0,2,3,2,0
12622,1,0.94,1,0,0,1,2,2,0
16374,1,0.64,1,0,0,1,1,0,0
5084,0,0.89,4,0.06,0,0,18,2,1
2134,1,0.5,0,0.63,0,0,0,0,0
10551,0,0.64,1,0.25,0,1,2,26,0
285,1,0.89,0,0.08,0,0,0,0,0
3883,0,0.31,1,12.01,0,1,0,1,0
7909,1,0.64,1,0.07,0,1,10,0,0
2474,1,0.97,18,0,0,6,2135,2090,0
1144,1,0.81,0,0,0,0,0,0,0
218,1,0.94,0,0.02,0,0,0,0,0
13062,1,0.9,2,1.66,0,2,4,0,0
8043,0,0.64,1,0.02,0,0,1,0,1
997,1,0.97,61,0,0,4,5274,4951,0
7598,0,0.5,3,4.29,0,0,78,2,1
4588,1,0.92,8,0,0,4,197,18,0
2623,1,0.67,0,0.04,0,0,0,0,0
13210,1,0.94,3,0.11,0,1,40,1,0
13217,1,0.82,10,0.03,0,3,78,61,0
4198,1,0.93,1,0.05,0,1,2,0,0
7773,1,0.64,3,0,0,1,106,0,0
15114,1,0.64,1,0,0,1,44,20,0
17852,1,0.95,4,0.67,0,1,25,4,0
1279,0,0.8,0,0.72,0,0,0,0,1
13173,0,0.81,3,0,0,0,15,27,1
14024,1,0.44,1,1.01,0,1,1,1,0
13911,1,0.93,3,0.04,0,1,5,1,0
16358,1,0.92,5,1.47,0,1,56,1,0
15328,1,0.89,6,0,0,1,14,17,0
8621,0,0.94,1,0,0,0,1,1,1
3642,1,0.94,0,0.02,0,0,0,0,0
7326,1,0.94,6,0.21,0,2,90,24,0
2175,1,0.92,4,2.15,4,1,152,140,0
